SizeID,ShapeID,DimDepth,DimDepthImperial,DimDepthMetric,DimWidth,DimWidthImperial,DimWidthMetric,DimWeight,DimWeightImperial,DimWeightMetric,DimThickness,DimThicknessImperial,DimThicknessMetric,DimGage,DimGageImperial,DimGageMetric,DimDiameter,DimDiameterImperial,DimDiameterMetric,DimComment,SizeUnits,BaseWeight,UnitWeight,XSectionalArea,Depth,FlangeWidth,FlangeThickness,WebThickness,KDistance,AdjustedK,UsualGage,SecondaryGage,AxisXXS,InsideDiameter,OutsideDiameter,WallThickness,CalcRevaluation,RevaluationLength1,RevaluationLength2,RevaluationLength3,RevaluationPrice1,RevaluationPrice2,RevaluationPrice3,ChargeLength,CalcScrap,ScrapWidth,ScrapLength,ScrapPrice,Kerf,KerfRipCut,KerfCrossCut,KerfInternalCut,TrimLeadingWidth,TrimLeadingLength,TrimTrailingWidth,TrimTrailingLength,ClampAllowanceFromPart,ValidCombiningScrapPercentage,FirstCutCost,FirstCutCharge,AdditionalCutCost,AdditionalCutCharge,DimensionSizesImperial,DimensionSizesImperial_Reverse,DimensionSizesImperial_EDI,DimensionSizesMetric,DimensionSizesMetric_Reverse,DimensionSizesMetric_EDI,Dim1Imperial,Dim1Metric,Dim1SortValue,Dim2Imperial,Dim2Metric,Dim2SortValue,Dim3Imperial,Dim3Metric,Dim3SortValue,Dim4Imperial,Dim4Metric,Dim4SortValue,Dim5Imperial,Dim5Metric,Dim5SortValue,Dim6Imperial,Dim6Metric,Dim6SortValue,SortOrder,SortOrder_Reverse,ProNestDesignation,SigmaNestDesignation,ERPDesignation
6503,2,19.050038100076200,19.050038100076200,19.050038100076200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.795896480681860,3.795896480681860,3.795896480681860,NULL,NULL,NULL,NULL,Imperial,NULL,0.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,%,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NULL,NULL,0.000000000000000,NULL,NULL,0.000000000000000,0.000000000000000,NULL,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"3/4 - 9ga x ",NULL,3/4X9GAX,"0.75" x 9ga x ",NULL,"0.75"X9gaX",12,19.050038,19.050038,9,3.7958965,3.7958965,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1024,NULL,NULL,NULL,NULL
6505,187,146.050292100584000,146.050292100584000,146.050292100584000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12.700025400050800,12.700025400050800,12.700025400050800,NULL,Imperial,NULL,0.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1/2 x 0'-5 3/4",NULL,1/2X5-3/4,"0.5" x 5.75"",NULL,"0.5"X5.75"",8,12.700025,12.700025,92,146.05029,146.05029,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10720,NULL,NULL,NULL,NULL
6506,187,508.001016002032000,508.001016002032000,508.001016002032000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.050038100076200,19.050038100076200,19.050038100076200,NULL,Imperial,NULL,0.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3/4 x 1'-8",NULL,3/4X20,"0.75" x 20"",NULL,"0.75"X20"",12,19.050038,19.050038,320,508.00102,508.00102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56712,NULL,NULL,NULL,NULL
6507,187,355.600711201422000,355.600711201422000,355.600711201422000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.875031750063500,15.875031750063500,15.875031750063500,NULL,Imperial,NULL,0.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"5/8 x 1'-2",NULL,5/8X14,"0.625" x 14"",NULL,"0.625"X14"",10,15.875032,15.875032,224,355.60071,355.60071,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31148,NULL,NULL,NULL,NULL
6508,187,352.425704851409000,352.425704851409000,352.425704851409000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.050038100076200,19.050038100076200,19.050038100076200,NULL,Imperial,NULL,0.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3/4 x 1'-1 7/8",NULL,3/4X13-7/8,"0.75" x 13.875"",NULL,"0.75"X13.875"",12,19.050038,19.050038,222,352.4257,352.4257,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55944,NULL,NULL,NULL,NULL
6510,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.762509525019050,4.762509525019050,4.762509525019050,NULL,Imperial,NULL,1.270058636000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,%,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NULL,NULL,0.000000000000000,NULL,0.000000000000000,0.000000000000000,0.000000000000000,NULL,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3/16,NULL,3/16,"0.1875"",NULL,"0.1875"",3,4.7625095,4.7625095,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-3072,NULL,NULL,NULL,NULL
6511,69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.762509525019050,4.762509525019050,4.762509525019050,NULL,Imperial,NULL,0.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3/16,NULL,3/16,"0.1875"",NULL,"0.1875"",3,4.7625095,4.7625095,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-2560,NULL,NULL,NULL,NULL
6512,187,152.400304800610000,152.400304800610000,152.400304800610000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.525019050038100,9.525019050038100,9.525019050038100,NULL,Imperial,NULL,0.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3/8 x 0'-6",NULL,3/8X6,"0.375" x 6"",NULL,"0.375"X6"",6,9.5250191,9.5250191,96,152.4003,152.4003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1596,NULL,NULL,NULL,NULL
6514,185,127.000254000508000,127.000254000508000,127.000254000508000,76.200152400304800,76.200152400304800,76.200152400304800,NULL,NULL,NULL,3.175006350012700,3.175006350012700,3.175006350012700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,NULL,9420.058922639740429,1141.937767746503340,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.048006096012192,%,24384.048768097500000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NULL,NULL,2436.817373634750000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"5 x 3 x 0.125",NULL,5X3X.125,"5" x 3" x 0.125"",NULL,"5"X3"X0.125"",5,127.00025,127.00025,3,76.200152,76.200152,0.125,3.1750064,3.1750064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,103488,NULL,NULL,NULL,D
6515,134,203.200406400813000,203.200406400813000,203.200406400813000,NULL,NULL,NULL,12649.368221554200000,12649.368221554200000,12649.368221554200000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,NULL,12649.368221554153815,1315.486501940745938,203.200406400812800,47.599695199390398,4.546609093218186,4.546609093218186,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NULL,NULL,NULL,%,24384.048768097500000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NULL,NULL,2436.817373634750000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"8 x 8.5","8.5 x 8",8X8.5,"8" x 8.5lbs/ft","8.5lbs/ft x 8"","8"X8.5lbs/ft",8,203.20041,203.20041,8.5,12.649368,12649.368,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15616,40832,NULL,NULL,D
6516,185,88.900177800355600,88.900177800355600,88.900177800355600,63.500127000254000,63.500127000254000,63.500127000254000,NULL,NULL,NULL,3.048006096012190,3.048006096012190,3.048006096012190,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,NULL,6994.356546035826227,891.872751487438541,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.048006096012192,%,24384.048768097500000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NULL,NULL,2436.817373634750000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"3 1/2 x 2 1/2 x 0.12",NULL,3-1/2X2-1/2X.120,"3.5" x 2.5" x 0.12"",NULL,"3.5"X2.5"X0.12"",3.5,88.900178,88.900178,2.5,63.500127,63.500127,0.12,3.0480061,3.0480061,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55424,NULL,NULL,NULL,D
6517,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50.800101600203200,50.800101600203200,50.800101600203200,XS,Imperial,NULL,7485.449665225575728,903.227612906838800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49.377698755397510,60.452120904241808,5.537211074422149,%,24384.048768097500000,0.000000000000000,0.000000000000000,25.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NULL,NULL,1827.216154432310000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,352.425704851409700,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2XS,NULL,2XS,"2"XS",NULL,"2"XS",32,50.800102,50.800102,XS,XS,XS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66624,NULL,NULL,NULL,C
6519,78,76.200152400304800,76.200152400304800,76.200152400304800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.525019050038100,9.525019050038100,9.525019050038100,NULL,Imperial,NULL,0.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3/8 x 0'-3",NULL,3/8X3,"0.375" x 3"",NULL,"0.375"X3"",6,9.5250191,9.5250191,48,76.200152,76.200152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1280,NULL,NULL,NULL,NULL
6520,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76.200152400304800,76.200152400304800,76.200152400304800,XS,Imperial,NULL,15328.057962589151093,1825.810103233109860,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73.660147320294640,88.900177800355600,7.620015240030480,%,24384.048768097500000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NULL,NULL,3046.418592837180000,NULL,0.000000000000000,NULL,NULL,NULL,NULL,0.000000000000000,NULL,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3XS,NULL,3XS,"3"XS",NULL,"3"XS",48,76.200152,76.200152,XS,XS,XS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82496,NULL,NULL,NULL,D
6521,187,165.100330200660000,165.100330200660000,165.100330200660000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12.700025400050800,12.700025400050800,12.700025400050800,NULL,Imperial,NULL,0.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1/2 x 0'-6 1/2",NULL,1/2X6-1/2,"0.5" x 6.5"",NULL,"0.5"X6.5"",8,12.700025,12.700025,104,165.10033,165.10033,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11008,NULL,NULL,NULL,NULL
6522,185,254.000508001016000,254.000508001016000,254.000508001016000,254.000508001016000,254.000508001016000,254.000508001016000,NULL,NULL,NULL,19.050038100076200,19.050038100076200,19.050038100076200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,NULL,133190.406568129031345,17903.261612974840500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.050038100076200,%,24384.048768097500000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,24384.048768097536000,NULL,NULL,2436.817373634750000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"10 x 10 x 0.75",NULL,10X10X.750,"10" x 10" x 0.75"",NULL,"10"X10"X0.75"",10,254.00051,254.00051,10,254.00051,254.00051,0.75,19.050038,19.050038,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,289856,NULL,NULL,NULL,d
6523,78,127.000254000508000,127.000254000508000,127.000254000508000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12.700025400050800,12.700025400050800,12.700025400050800,NULL,Imperial,NULL,0.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1/2 x 0'-5",NULL,1/2X5,"0.5" x 5"",NULL,"0.5"X5"",8,12.700025,12.700025,80,127.00025,127.00025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10624,NULL,NULL,NULL,NULL
6524,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.875031750063500,15.875031750063500,15.875031750063500,NULL,Imperial,NULL,1553.640049800298421,200.000400000800020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,%,24384.048768097536000,0.000000000000000,0.000000000000000,25.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NULL,NULL,2436.817373634750000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5/8,NULL,5/8,"0.625"",NULL,"0.625"",0.625,15.875032,15.875032,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2176,NULL,NULL,NULL,C
6525,210,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38.100076200152400,38.100076200152400,38.100076200152400,SCH40,Imperial,NULL,1869.130174855531434,658.065832260696840,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38.100076200152400,48.260096520193040,5.080010160020320,%,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NULL,NULL,0.000000000000000,NULL,0.000000000000000,NULL,NULL,NULL,NULL,0.000000000000000,NULL,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"1 1/2SCH40",NULL,1-1/2SCH40,"1.5"SCH40",NULL,"1.5"SCH40",24,38.100076,38.100076,SCH40,SCH40,SCH40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1024,NULL,NULL,NULL,NULL
6526,190,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.525019050038100,9.525019050038100,9.525019050038100,NULL,NULL,NULL,101.600203200406000,101.600203200406000,101.600203200406000,NULL,Imperial,NULL,21608.097244348978046,2755.489381946506082,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82.550165100330200,101.600203200406400,9.525019050038100,%,24384.048768097500000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NULL,NULL,3046.418592837180000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"4 x 0.375",NULL,4X.375,"4" x 0.375"",NULL,"4"X0.375"",4,101.6002,101.6002,0.375,9.5250191,9.5250191,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37984,NULL,NULL,NULL,D
6528,21,254.000508001016000,254.000508001016000,254.000508001016000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.050038100076200,19.050038100076200,19.050038100076200,NULL,Imperial,NULL,0.000000000000000,0.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3/4 x 0'-10",NULL,3/4X10,"0.75" x 10"",NULL,"0.75"X10"",12,19.050038,19.050038,160,254.00051,254.00051,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3328,NULL,NULL,NULL,NULL
6529,21,206.375412750825000,206.375412750825000,206.375412750825000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.525019050038100,9.525019050038100,9.525019050038100,NULL,Imperial,NULL,0.000000000000000,0.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3/8 x 0'-8 1/8",NULL,3/8X8-1/8,"0.375" x 8.125"",NULL,"0.375"X8.125"",6,9.5250191,9.5250191,130,206.37541,206.37541,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-544,NULL,NULL,NULL,NULL
6530,21,50.800101600203200,50.800101600203200,50.800101600203200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12.700025400050800,12.700025400050800,12.700025400050800,NULL,Imperial,NULL,0.000000000000000,0.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1/2 x 0'-2",NULL,1/2X2,"0.5" x 2"",NULL,"0.5"X2"",8,12.700025,12.700025,32,50.800102,50.800102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-416,NULL,NULL,NULL,NULL
6531,21,76.200152400304800,76.200152400304800,76.200152400304800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.050038100076200,19.050038100076200,19.050038100076200,NULL,Imperial,NULL,0.000000000000000,0.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3/4 x 0'-3",NULL,3/4X3,"0.75" x 3"",NULL,"0.75"X3"",12,19.050038,19.050038,48,76.200152,76.200152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,776,NULL,NULL,NULL,NULL
6532,21,177.800355600711000,177.800355600711000,177.800355600711000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.050038100076200,19.050038100076200,19.050038100076200,NULL,Imperial,NULL,0.000000000000000,0.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3/4 x 0'-7",NULL,3/4X7,"0.75" x 7"",NULL,"0.75"X7"",12,19.050038,19.050038,112,177.80036,177.80036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2320,NULL,NULL,NULL,NULL
6533,21,203.200406400813000,203.200406400813000,203.200406400813000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.875031750063500,15.875031750063500,15.875031750063500,NULL,Imperial,NULL,0.000000000000000,0.000000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"5/8 x 0'-8",NULL,5/8X8,"0.625" x 8"",NULL,"0.625"X8"",10,15.875032,15.875032,128,203.20041,203.20041,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,736,NULL,NULL,NULL,NULL
6534,185,609.601219202438000,609.601219202438000,609.601219202438000,304.800609601219000,304.800609601219000,304.800609601219000,NULL,NULL,NULL,12.700025400050800,12.700025400050800,12.700025400050800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imperial,NULL,173980.898680223073235,22580.690322670970000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12.700025400050800,%,24384.048768097500000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NULL,NULL,2436.817373634750000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,"24 x 12 x 0.5",NULL,24X12X.500,"24" x 12" x 0.5"",NULL,"24"X12"X0.5"",24,609.60122,609.60122,12,304.80061,304.80061,0.5,12.700025,12.700025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,391168,NULL,NULL,NULL,D
6535,214,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7335,Imperial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7335,NULL,7335,7335,NULL,7335,7335,7335,7335,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,128,NULL,NULL,NULL,NULL
6539,214,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7303,Imperial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7303,NULL,7303,7303,NULL,7303,7303,7303,7303,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-320,NULL,NULL,NULL,NULL
